marital status	age	sex	district	1976Q1	1977Q1	1978Q1	1979Q1	1980Q1	1981Q1	1982Q1	1983Q1	1984Q1
Married / seperated	0-9 years	Men	Copenhagen total	0	0	0	1	0	0	0	0	0
Married / seperated	0-9 years	Men	District - Indre By	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	District - Østerbro	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	District - Nørrebro	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	District - Vesterbro/Kongens Enghave	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	District - Valby	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	District - Vanløse	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	District - Amager Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	District - Amager Vest	0	0	0	1	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 2. Syd	0	0	0	1	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 5. Nørrebro	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 5. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 5. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 5. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 5. Vest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 5. Nordvest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 6. Bispebjerg	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 6. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 7. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 7. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 7. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 7. Vest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 7. Nordvest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 7. Kirkebjerg	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 7. Vanløse	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 8. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 8. Midt	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 9. Vesterbro	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 9. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 9. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 9. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 9. Vest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 9. Midt	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Copenhagen total	0	0	0	1	0	0	0	0	0
Married / seperated	0-9 years	Women	District - Indre By	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	District - Østerbro	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	District - Nørrebro	0	0	0	1	0	0	0	0	0
Married / seperated	0-9 years	Women	District - Vesterbro/Kongens Enghave	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	District - Valby	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	District - Vanløse	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	District - Brønshøj-Husum	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	District - Bispebjerg	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	District - Amager Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	District - Amager Vest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 1. Østerbro	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 1. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 1. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 1. Vest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 1. Nordvest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 2. Sundbyvester	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 2. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 2. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 2. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 2. Vest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 3. Indre By	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 3. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 3. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 3. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 4. Sundbyøster	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 4. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 4. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 4. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 5. Nørrebro	0	0	0	1	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 5. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 5. Nørrebrohallen	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 5. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 5. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 5. Vest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 5. Nordvest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 6. Bispebjerg	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 6. Vest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 6. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 6. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 7. Brønshøj	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 7. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 7. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 7. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 7. Vest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 7. Nordvest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 7. Kirkebjerg	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 7. Vanløse	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 8. Valby	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 8. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 8. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 8. Vest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 8. Sydøst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 8. Midt	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 9. Vesterbro	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 9. Nord	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 9. Syd	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 9. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 9. Vest	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 9. Midt	0	0	0	0	0	0	0	0	0
Married / seperated	0-9 years	Women	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Married / seperated	10-19 years	Men	Copenhagen total	38	55	57	52	65	74	55	39	47
Married / seperated	10-19 years	Men	District - Indre By	2	5	6	0	3	3	3	3	3
Married / seperated	10-19 years	Men	District - Østerbro	4	6	7	5	3	4	4	5	1
Married / seperated	10-19 years	Men	District - Nørrebro	10	10	12	8	24	21	12	10	10
Married / seperated	10-19 years	Men	District - Vesterbro/Kongens Enghave	7	6	10	22	19	20	21	10	15
Married / seperated	10-19 years	Men	District - Valby	2	6	4	4	3	3	6	2	2
Married / seperated	10-19 years	Men	District - Vanløse	0	3	2	0	0	2	0	0	1
Married / seperated	10-19 years	Men	District - Brønshøj-Husum	0	3	2	1	4	0	1	1	1
Married / seperated	10-19 years	Men	District - Bispebjerg	3	4	1	3	0	3	4	2	3
Married / seperated	10-19 years	Men	District - Amager Øst	6	5	4	6	5	12	1	1	6
Married / seperated	10-19 years	Men	District - Amager Vest	4	7	9	3	4	6	3	5	5
Married / seperated	10-19 years	Men	Polling area - 1. Østerbro	2	0	2	0	2	1	0	2	1
Married / seperated	10-19 years	Men	Polling area - 1. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	10-19 years	Men	Polling area - 1. Nord	0	0	0	0	0	0	1	0	0
Married / seperated	10-19 years	Men	Polling area - 1. Syd	1	0	1	2	1	2	1	2	0
Married / seperated	10-19 years	Men	Polling area - 1. Vest	0	0	0	0	0	0	1	0	0
Married / seperated	10-19 years	Men	Polling area - 1. Nordvest	1	6	4	3	0	1	1	1	0
Married / seperated	10-19 years	Men	Polling area - 2. Sundbyvester	0	1	1	1	0	0	0	1	0
Married / seperated	10-19 years	Men	Polling area - 2. Nord	3	3	6	1	2	3	2	2	3
Married / seperated	10-19 years	Men	Polling area - 2. Syd	0	1	1	0	0	1	1	1	0
Married / seperated	10-19 years	Men	Polling area - 2. Øst	0	1	0	1	1	1	0	0	1
Married / seperated	10-19 years	Men	Polling area - 2. Vest	1	1	1	0	1	1	0	1	1
Married / seperated	10-19 years	Men	Polling area - 3. Indre By	2	4	2	0	1	3	2	1	1
Married / seperated	10-19 years	Men	Polling area - 3. Nord	0	0	0	0	0	0	1	1	1
Married / seperated	10-19 years	Men	Polling area - 3. Syd	0	1	1	0	1	0	0	1	1
Married / seperated	10-19 years	Men	Polling area - 3. Øst	0	0	3	0	1	0	0	0	0
Married / seperated	10-19 years	Men	Polling area - 4. Sundbyøster	2	1	1	3	1	4	0	1	2
Married / seperated	10-19 years	Men	Polling area - 4. Nord	4	2	2	2	3	4	0	0	4
Married / seperated	10-19 years	Men	Polling area - 4. Syd	0	1	1	1	0	2	1	0	0
Married / seperated	10-19 years	Men	Polling area - 4. Øst	0	1	0	0	1	2	0	0	0
Married / seperated	10-19 years	Men	Polling area - 5. Nørrebro	1	0	0	1	4	3	2	2	2
Married / seperated	10-19 years	Men	Polling area - 5. Nord	1	1	2	2	6	4	1	1	2
Married / seperated	10-19 years	Men	Polling area - 5. Nørrebrohallen	4	2	1	0	1	1	0	1	2
Married / seperated	10-19 years	Men	Polling area - 5. Syd	1	1	0	1	4	3	3	1	1
Married / seperated	10-19 years	Men	Polling area - 5. Øst	0	1	4	1	1	5	2	0	1
Married / seperated	10-19 years	Men	Polling area - 5. Vest	2	4	2	2	4	1	3	3	0
Married / seperated	10-19 years	Men	Polling area - 5. Nordvest	1	1	3	1	4	4	1	2	2
Married / seperated	10-19 years	Men	Polling area - 6. Bispebjerg	1	2	0	1	0	1	2	0	0
Married / seperated	10-19 years	Men	Polling area - 6. Vest	0	0	0	1	0	0	1	1	1
Married / seperated	10-19 years	Men	Polling area - 6. Nord	2	1	1	0	0	1	0	0	0
Married / seperated	10-19 years	Men	Polling area - 6. Øst	0	0	0	0	0	0	0	0	0
Married / seperated	10-19 years	Men	Polling area - 6. Syd	0	1	0	1	0	1	1	1	2
Married / seperated	10-19 years	Men	Polling area - 7. Brønshøj	0	2	0	0	0	0	0	0	0
Married / seperated	10-19 years	Men	Polling area - 7. Nord	0	1	2	0	2	0	0	0	0
Married / seperated	10-19 years	Men	Polling area - 7. Syd	0	1	0	0	0	1	0	0	0
Married / seperated	10-19 years	Men	Polling area - 7. Øst	0	0	0	0	0	0	0	0	2
Married / seperated	10-19 years	Men	Polling area - 7. Vest	0	0	0	1	1	0	1	0	0
Married / seperated	10-19 years	Men	Polling area - 7. Nordvest	0	0	0	0	1	0	0	1	0
Married / seperated	10-19 years	Men	Polling area - 7. Katrinedal	0	0	0	0	0	0	0	0	0
Married / seperated	10-19 years	Men	Polling area - 7. Kirkebjerg	0	1	1	0	0	0	0	0	0
Married / seperated	10-19 years	Men	Polling area - 7. Vanløse	0	1	1	0	0	1	0	0	0
Married / seperated	10-19 years	Men	Polling area - 8. Valby	0	0	1	1	1	0	2	1	1
Married / seperated	10-19 years	Men	Polling area - 8. Nord	1	3	1	0	1	1	0	0	0
Married / seperated	10-19 years	Men	Polling area - 8. Syd	0	1	0	1	0	0	0	0	0
Married / seperated	10-19 years	Men	Polling area - 8. Vest	0	1	0	0	0	1	1	1	1
Married / seperated	10-19 years	Men	Polling area - 8. Sydøst	0	0	2	2	0	1	1	0	0
Married / seperated	10-19 years	Men	Polling area - 8. Midt	1	1	0	0	1	0	2	0	0
Married / seperated	10-19 years	Men	Polling area - 9. Vesterbro	2	1	2	4	5	5	3	2	2
Married / seperated	10-19 years	Men	Polling area - 9. Nord	1	0	2	5	4	5	6	3	1
Married / seperated	10-19 years	Men	Polling area - 9. Syd	1	1	0	0	3	1	1	0	3
Married / seperated	10-19 years	Men	Polling area - 9. Øst	3	2	5	11	5	8	8	5	8
Married / seperated	10-19 years	Men	Polling area - 9. Vest	0	2	1	2	1	1	3	0	1
Married / seperated	10-19 years	Men	Polling area - 9. Midt	0	0	0	0	1	0	0	0	0
Married / seperated	10-19 years	Men	Polling area - 9. Sydhavn	0	0	0	0	0	0	0	0	0
Married / seperated	10-19 years	Women	Copenhagen total	518	424	440	385	392	323	311	254	243
Married / seperated	10-19 years	Women	District - Indre By	47	33	29	26	29	17	15	19	15
Married / seperated	10-19 years	Women	District - Østerbro	66	54	52	37	28	18	24	22	24
Married / seperated	10-19 years	Women	District - Nørrebro	138	99	117	102	103	87	83	71	57
Married / seperated	10-19 years	Women	District - Vesterbro/Kongens Enghave	96	60	66	76	83	76	73	49	44
Married / seperated	10-19 years	Women	District - Valby	34	34	34	20	21	14	24	13	18
Married / seperated	10-19 years	Women	District - Vanløse	12	21	8	9	13	10	4	8	9
Married / seperated	10-19 years	Women	District - Brønshøj-Husum	16	17	13	12	17	7	9	7	9
Married / seperated	10-19 years	Women	District - Bispebjerg	18	20	23	23	17	19	15	15	17
Married / seperated	10-19 years	Women	District - Amager Øst	54	47	44	40	47	49	37	26	29
Married / seperated	10-19 years	Women	District - Amager Vest	37	39	54	40	34	26	27	24	21
Married / seperated	10-19 years	Women	Polling area - 1. Østerbro	14	7	9	7	10	4	8	9	9
Married / seperated	10-19 years	Women	Polling area - 1. Øst	6	5	3	3	4	3	4	0	2
Married / seperated	10-19 years	Women	Polling area - 1. Nord	2	4	4	6	3	2	3	2	3
Married / seperated	10-19 years	Women	Polling area - 1. Syd	13	12	13	6	4	4	3	3	4
Married / seperated	10-19 years	Women	Polling area - 1. Vest	7	5	3	4	2	1	1	3	2
Married / seperated	10-19 years	Women	Polling area - 1. Nordvest	24	21	20	11	5	4	5	5	4
Married / seperated	10-19 years	Women	Polling area - 2. Sundbyvester	5	10	9	7	5	3	3	5	5
Married / seperated	10-19 years	Women	Polling area - 2. Nord	20	13	22	21	18	16	14	10	10
Married / seperated	10-19 years	Women	Polling area - 2. Syd	2	1	3	2	1	1	4	3	1
Married / seperated	10-19 years	Women	Polling area - 2. Øst	4	7	4	3	3	1	2	3	2
Married / seperated	10-19 years	Women	Polling area - 2. Vest	6	8	16	7	7	5	4	3	3
Married / seperated	10-19 years	Women	Polling area - 3. Indre By	18	14	13	14	10	7	3	3	5
Married / seperated	10-19 years	Women	Polling area - 3. Nord	4	3	4	3	3	1	3	1	3
Married / seperated	10-19 years	Women	Polling area - 3. Syd	9	6	6	2	4	4	2	6	2
Married / seperated	10-19 years	Women	Polling area - 3. Øst	16	10	6	7	12	5	7	9	5
Married / seperated	10-19 years	Women	Polling area - 4. Sundbyøster	12	13	13	10	5	11	12	8	7
Married / seperated	10-19 years	Women	Polling area - 4. Nord	32	24	24	20	32	25	16	13	17
Married / seperated	10-19 years	Women	Polling area - 4. Syd	7	7	6	6	8	7	4	3	3
Married / seperated	10-19 years	Women	Polling area - 4. Øst	3	3	1	4	2	6	5	2	2
Married / seperated	10-19 years	Women	Polling area - 5. Nørrebro	19	7	13	12	9	8	13	10	10
Married / seperated	10-19 years	Women	Polling area - 5. Nord	21	16	18	14	16	11	19	13	13
Married / seperated	10-19 years	Women	Polling area - 5. Nørrebrohallen	11	9	10	13	10	6	1	5	9
Married / seperated	10-19 years	Women	Polling area - 5. Syd	19	15	18	10	16	12	10	9	6
Married / seperated	10-19 years	Women	Polling area - 5. Øst	20	14	22	11	6	10	9	9	8
Married / seperated	10-19 years	Women	Polling area - 5. Vest	23	19	13	20	18	15	15	9	6
Married / seperated	10-19 years	Women	Polling area - 5. Nordvest	25	19	23	22	28	25	16	16	5
Married / seperated	10-19 years	Women	Polling area - 6. Bispebjerg	2	9	9	7	6	6	6	4	3
Married / seperated	10-19 years	Women	Polling area - 6. Vest	2	1	2	3	5	5	3	3	2
Married / seperated	10-19 years	Women	Polling area - 6. Nord	3	0	0	0	3	2	2	4	5
Married / seperated	10-19 years	Women	Polling area - 6. Øst	1	3	1	0	1	0	1	0	0
Married / seperated	10-19 years	Women	Polling area - 6. Syd	10	7	11	13	2	6	3	4	7
Married / seperated	10-19 years	Women	Polling area - 7. Brønshøj	4	2	2	3	2	1	0	0	0
Married / seperated	10-19 years	Women	Polling area - 7. Nord	5	5	3	4	7	3	3	3	4
Married / seperated	10-19 years	Women	Polling area - 7. Syd	2	3	2	0	5	1	0	4	4
Married / seperated	10-19 years	Women	Polling area - 7. Øst	2	3	3	1	1	0	1	1	1
Married / seperated	10-19 years	Women	Polling area - 7. Vest	3	2	3	4	4	1	1	1	3
Married / seperated	10-19 years	Women	Polling area - 7. Nordvest	2	6	2	2	3	2	4	2	2
Married / seperated	10-19 years	Women	Polling area - 7. Katrinedal	1	3	2	2	1	2	1	1	1
Married / seperated	10-19 years	Women	Polling area - 7. Kirkebjerg	3	7	1	1	1	0	1	2	0
Married / seperated	10-19 years	Women	Polling area - 7. Vanløse	6	7	3	4	6	7	2	1	3
Married / seperated	10-19 years	Women	Polling area - 8. Valby	8	7	10	3	2	3	5	4	5
Married / seperated	10-19 years	Women	Polling area - 8. Nord	11	9	6	1	3	3	8	1	2
Married / seperated	10-19 years	Women	Polling area - 8. Syd	4	2	1	3	1	0	1	1	0
Married / seperated	10-19 years	Women	Polling area - 8. Vest	4	7	6	3	3	4	3	1	3
