region	sex	age	country of origin	2008Q1	2008Q2	2008Q3	2008Q4
Copenhagen	Men	60-64 years	Pakistan	205	211	210	213
Copenhagen	Men	60-64 years	West bank and Gaza	0	0	0	0
Copenhagen	Men	60-64 years	Qatar	0	0	0	0
Copenhagen	Men	60-64 years	Saudi Arabia	0	0	0	0
Copenhagen	Men	60-64 years	Sikkim	0	0	0	0
Copenhagen	Men	60-64 years	Singapore	1	1	1	1
Copenhagen	Men	60-64 years	Sri Lanka	2	2	2	2
Copenhagen	Men	60-64 years	South Korea	0	0	0	0
Copenhagen	Men	60-64 years	Syria	12	12	13	11
Copenhagen	Men	60-64 years	Tajikistan	0	0	0	0
Copenhagen	Men	60-64 years	Taiwan	1	1	1	1
Copenhagen	Men	60-64 years	Thailand	6	6	6	8
Copenhagen	Men	60-64 years	Trucial Oman	0	0	0	0
Copenhagen	Men	60-64 years	Turkmenistan	0	0	0	0
Copenhagen	Men	60-64 years	Uzbekistan	0	0	0	0
Copenhagen	Men	60-64 years	Vietnam	15	15	15	14
Copenhagen	Men	60-64 years	North Yemen	0	0	0	0
Copenhagen	Men	60-64 years	Yemen	2	1	1	1
Copenhagen	Men	60-64 years	Asia not stated	1	1	1	1
Copenhagen	Men	60-64 years	Australia	3	3	3	3
Copenhagen	Men	60-64 years	Cook Islands	0	0	0	0
Copenhagen	Men	60-64 years	Fiji	0	0	0	0
Copenhagen	Men	60-64 years	French territories in the Pacific	0	0	0	0
Copenhagen	Men	60-64 years	Kiribati	0	0	0	0
Copenhagen	Men	60-64 years	Marshall Islands	0	0	0	0
Copenhagen	Men	60-64 years	New Zealand	0	0	0	0
Copenhagen	Men	60-64 years	Papua New Guinea	0	0	0	0
Copenhagen	Men	60-64 years	Solomon Islands	0	0	0	0
Copenhagen	Men	60-64 years	Samoa	0	0	0	0
Copenhagen	Men	60-64 years	Tonga	0	0	0	0
Copenhagen	Men	60-64 years	Tuvalu	0	0	0	0
Copenhagen	Men	60-64 years	Vanuatu	0	0	0	0
Copenhagen	Men	60-64 years	East Timor	0	0	0	0
Copenhagen	Men	60-64 years	Pacific Islands	0	0	0	0
Copenhagen	Men	60-64 years	Stateless	3	3	3	4
Copenhagen	Men	60-64 years	Not stated	2	1	1	2
Copenhagen	Men	65-69 years	Total	7697	7794	7912	8019
Copenhagen	Men	65-69 years	Denmark	6533	6602	6706	6813
Copenhagen	Men	65-69 years	Albania	0	0	0	0
Copenhagen	Men	65-69 years	Andorra	0	0	0	0
Copenhagen	Men	65-69 years	Belgium	2	2	3	3
Copenhagen	Men	65-69 years	Bosnia and Herzegovina	16	17	17	16
Copenhagen	Men	65-69 years	Bulgaria	5	5	5	5
Copenhagen	Men	65-69 years	Cyprus	0	0	0	0
Copenhagen	Men	65-69 years	Estonia	0	0	0	0
Copenhagen	Men	65-69 years	Finland	22	22	22	21
Copenhagen	Men	65-69 years	France	6	6	6	5
Copenhagen	Men	65-69 years	Greece	11	12	12	12
Copenhagen	Men	65-69 years	Belarus	0	0	0	0
Copenhagen	Men	65-69 years	Ireland	1	1	1	1
Copenhagen	Men	65-69 years	Iceland	8	8	7	8
Copenhagen	Men	65-69 years	Italy	30	30	30	28
Copenhagen	Men	65-69 years	Yugoslavia	88	85	83	82
Copenhagen	Men	65-69 years	Yugoslavia, Federal Republic	0	0	1	1
Copenhagen	Men	65-69 years	Kosovo	0	0	0	0
Copenhagen	Men	65-69 years	Croatia	3	3	3	6
Copenhagen	Men	65-69 years	Latvia	0	0	0	0
Copenhagen	Men	65-69 years	Liechtenstein	0	0	0	0
Copenhagen	Men	65-69 years	Lithuania	0	0	0	0
Copenhagen	Men	65-69 years	Luxembourg	0	0	0	0
Copenhagen	Men	65-69 years	Republic of North Macedonia	11	11	13	12
Copenhagen	Men	65-69 years	Malta	0	0	0	0
Copenhagen	Men	65-69 years	Moldova	0	0	0	0
Copenhagen	Men	65-69 years	Monaco	0	0	0	0
Copenhagen	Men	65-69 years	Montenegro	0	0	0	0
Copenhagen	Men	65-69 years	Netherlands	6	6	5	6
Copenhagen	Men	65-69 years	Northern Ireland	0	0	0	0
Copenhagen	Men	65-69 years	Norway	45	45	43	43
Copenhagen	Men	65-69 years	Poland	30	32	31	33
Copenhagen	Men	65-69 years	Portugal	3	3	4	4
Copenhagen	Men	65-69 years	Romania	3	4	4	4
Copenhagen	Men	65-69 years	Russia	4	4	3	3
Copenhagen	Men	65-69 years	San Marino	0	0	0	0
Copenhagen	Men	65-69 years	Switzerland	2	3	3	2
Copenhagen	Men	65-69 years	Serbia	0	0	0	0
Copenhagen	Men	65-69 years	Serbia and Montenegro	1	1	1	1
Copenhagen	Men	65-69 years	Slovakia	0	0	0	0
Copenhagen	Men	65-69 years	Slovenia	0	0	1	1
Copenhagen	Men	65-69 years	Soviet Union	7	7	8	10
Copenhagen	Men	65-69 years	Spain	18	17	17	14
Copenhagen	Men	65-69 years	United Kingdom	45	50	44	46
Copenhagen	Men	65-69 years	Sweden	48	47	46	44
Copenhagen	Men	65-69 years	Czech Republic	0	0	0	0
Copenhagen	Men	65-69 years	Czechoslovakia	6	5	5	5
Copenhagen	Men	65-69 years	Turkey	77	81	80	80
Copenhagen	Men	65-69 years	GDR	0	0	0	0
Copenhagen	Men	65-69 years	Germany	75	78	78	78
Copenhagen	Men	65-69 years	Ukraine	0	0	0	0
Copenhagen	Men	65-69 years	Hungary	17	15	15	14
Copenhagen	Men	65-69 years	Vatican City State	0	0	0	0
Copenhagen	Men	65-69 years	Austria	12	11	11	13
Copenhagen	Men	65-69 years	Europe not stated	1	1	1	1
Copenhagen	Men	65-69 years	Algeria	10	14	14	15
Copenhagen	Men	65-69 years	Angola	0	0	0	0
Copenhagen	Men	65-69 years	Benin	0	0	0	0
Copenhagen	Men	65-69 years	Botswana	0	0	0	0
Copenhagen	Men	65-69 years	Burkina Faso	0	0	0	0
Copenhagen	Men	65-69 years	Burundi	0	0	0	0
Copenhagen	Men	65-69 years	Cameroon	2	2	2	2
Copenhagen	Men	65-69 years	Central African Republic	0	0	0	0
Copenhagen	Men	65-69 years	Comoros	1	1	1	1
Copenhagen	Men	65-69 years	Congo, Democratic Republic	0	0	0	0
Copenhagen	Men	65-69 years	Congo, Republic	0	0	0	0
Copenhagen	Men	65-69 years	Djibouti	0	0	0	0
Copenhagen	Men	65-69 years	Egypt	21	21	20	19
Copenhagen	Men	65-69 years	Ivory Coast	0	0	0	0
Copenhagen	Men	65-69 years	Eritrea	1	1	1	1
Copenhagen	Men	65-69 years	Ethiopia	2	2	2	2
Copenhagen	Men	65-69 years	Gabon	0	0	0	0
Copenhagen	Men	65-69 years	Gambia, The	3	3	4	3
Copenhagen	Men	65-69 years	Ghana	4	5	6	7
Copenhagen	Men	65-69 years	Guinea	1	1	1	1
Copenhagen	Men	65-69 years	Guinea-Bissau	0	0	0	0
Copenhagen	Men	65-69 years	Cape Verde	0	0	0	0
Copenhagen	Men	65-69 years	Kenya	2	2	3	2
Copenhagen	Men	65-69 years	Lesotho	0	0	0	0
Copenhagen	Men	65-69 years	Liberia	0	0	0	0
Copenhagen	Men	65-69 years	Libya	0	0	0	0
Copenhagen	Men	65-69 years	Madagascar	0	0	0	0
Copenhagen	Men	65-69 years	Malawi	0	0	0	0
Copenhagen	Men	65-69 years	Mali	0	0	0	0
Copenhagen	Men	65-69 years	Morocco	67	66	71	71
Copenhagen	Men	65-69 years	Mauritania	0	0	0	0
Copenhagen	Men	65-69 years	Mauritius	0	0	0	0
Copenhagen	Men	65-69 years	Mozambique	0	0	0	0
Copenhagen	Men	65-69 years	Namibia	0	0	0	0
Copenhagen	Men	65-69 years	Niger	0	0	0	0
Copenhagen	Men	65-69 years	Nigeria	2	2	3	3
Copenhagen	Men	65-69 years	Reunion	0	0	0	0
Copenhagen	Men	65-69 years	Rwanda	0	0	0	0
Copenhagen	Men	65-69 years	Sao Tome and Principe	0	0	0	0
Copenhagen	Men	65-69 years	Senegal	0	0	0	0
Copenhagen	Men	65-69 years	Seychelles	0	0	0	0
Copenhagen	Men	65-69 years	Sierra Leone	1	1	1	1
Copenhagen	Men	65-69 years	Somalia	19	20	21	20
Copenhagen	Men	65-69 years	Spanish territories in Africa	0	0	0	0
Copenhagen	Men	65-69 years	Saint Helena	0	0	0	0
Copenhagen	Men	65-69 years	Sudan	2	2	3	3
Copenhagen	Men	65-69 years	Eswantini	0	0	0	0
Copenhagen	Men	65-69 years	South Africa	1	1	1	1
Copenhagen	Men	65-69 years	South Sudan	0	0	0	0
Copenhagen	Men	65-69 years	Southwest Africa	0	0	0	0
Copenhagen	Men	65-69 years	Tanzania	4	3	3	3
Copenhagen	Men	65-69 years	Chad	0	0	0	0
Copenhagen	Men	65-69 years	Togo	0	0	0	1
Copenhagen	Men	65-69 years	Tunisia	1	1	1	1
Copenhagen	Men	65-69 years	Uganda	0	0	0	0
Copenhagen	Men	65-69 years	Zambia	0	0	0	0
Copenhagen	Men	65-69 years	Zimbabwe	0	0	0	0
Copenhagen	Men	65-69 years	Equatorial Guinea	0	0	0	0
Copenhagen	Men	65-69 years	Africa not stated	0	0	0	0
Copenhagen	Men	65-69 years	Canada	2	2	2	3
Copenhagen	Men	65-69 years	USA	32	36	37	38
Copenhagen	Men	65-69 years	North America not stated	0	0	0	0
Copenhagen	Men	65-69 years	Antigua and Barbuda	0	0	0	0
Copenhagen	Men	65-69 years	Argentina	7	6	7	8
Copenhagen	Men	65-69 years	Aruba	0	0	0	0
Copenhagen	Men	65-69 years	Bahamas	0	0	0	0
Copenhagen	Men	65-69 years	Barbados	0	0	0	0
Copenhagen	Men	65-69 years	Belize	0	0	0	0
Copenhagen	Men	65-69 years	Bermuda	0	0	0	0
Copenhagen	Men	65-69 years	Bolivia	1	1	1	0
Copenhagen	Men	65-69 years	Brazil	2	2	2	2
Copenhagen	Men	65-69 years	British West Indies	0	0	0	0
Copenhagen	Men	65-69 years	Chile	14	15	15	15
Copenhagen	Men	65-69 years	Colombia	2	2	2	2
Copenhagen	Men	65-69 years	Costa Rica	0	0	0	0
Copenhagen	Men	65-69 years	Cuba	0	0	0	0
Copenhagen	Men	65-69 years	Curacao	0	0	0	0
Copenhagen	Men	65-69 years	Dominica	0	0	0	0
Copenhagen	Men	65-69 years	Dominican Republic	0	1	1	1
Copenhagen	Men	65-69 years	Ecuador	1	1	1	1
Copenhagen	Men	65-69 years	El Salvador	0	0	0	0
Copenhagen	Men	65-69 years	Falkland Islands	0	0	0	0
Copenhagen	Men	65-69 years	French Guiana	0	0	0	0
Copenhagen	Men	65-69 years	French West Indies	0	0	0	0
Copenhagen	Men	65-69 years	Grenada	0	0	0	0
Copenhagen	Men	65-69 years	Guadeloupe	0	0	0	0
Copenhagen	Men	65-69 years	Guatemala	0	0	0	0
Copenhagen	Men	65-69 years	Guyana	0	0	0	0
Copenhagen	Men	65-69 years	Haiti	0	0	0	0
Copenhagen	Men	65-69 years	Netherlands Antilles	0	0	0	0
Copenhagen	Men	65-69 years	Honduras	0	0	0	0
Copenhagen	Men	65-69 years	Jamaica	1	1	1	2
Copenhagen	Men	65-69 years	Martinique	0	0	0	0
Copenhagen	Men	65-69 years	Mexico	0	0	1	1
Copenhagen	Men	65-69 years	Nauru	0	0	0	0
Copenhagen	Men	65-69 years	Nicaragua	0	0	0	0
Copenhagen	Men	65-69 years	Panama	0	0	0	1
Copenhagen	Men	65-69 years	Paraguay	0	0	0	0
Copenhagen	Men	65-69 years	Peru	3	3	4	4
Copenhagen	Men	65-69 years	Puerto Rico	0	0	0	0
Copenhagen	Men	65-69 years	Saint Kitts and Nevis	0	0	0	0
Copenhagen	Men	65-69 years	Saint Lucia	0	0	0	0
Copenhagen	Men	65-69 years	Saint Vincent and the Grenadines	0	0	0	0
Copenhagen	Men	65-69 years	Suriname	0	0	0	0
Copenhagen	Men	65-69 years	Trinidad and Tobago	2	2	2	2
Copenhagen	Men	65-69 years	Uruguay	1	1	1	1
Copenhagen	Men	65-69 years	Venezuela	0	0	0	0
Copenhagen	Men	65-69 years	West Indies	0	0	0	0
Copenhagen	Men	65-69 years	South and central America not stated	0	0	0	0
Copenhagen	Men	65-69 years	Abu Dhabi	0	0	0	0
Copenhagen	Men	65-69 years	Afghanistan	2	3	3	3
Copenhagen	Men	65-69 years	Armenia	1	1	1	1
Copenhagen	Men	65-69 years	Azerbaijan	0	0	0	0
Copenhagen	Men	65-69 years	Bahrain	0	0	0	0
Copenhagen	Men	65-69 years	Bangladesh	0	0	0	0
Copenhagen	Men	65-69 years	Bhutan	0	0	0	0
Copenhagen	Men	65-69 years	Brunei	0	0	0	0
Copenhagen	Men	65-69 years	Cambodia	0	0	0	0
Copenhagen	Men	65-69 years	Dubai	0	0	0	0
Copenhagen	Men	65-69 years	Philippines	13	12	13	11
Copenhagen	Men	65-69 years	United Arab Emirates	0	0	0	0
Copenhagen	Men	65-69 years	Georgia	0	0	0	0
Copenhagen	Men	65-69 years	Hong Kong	0	0	0	0
Copenhagen	Men	65-69 years	India	41	38	40	37
Copenhagen	Men	65-69 years	Indochina	0	0	0	0
Copenhagen	Men	65-69 years	Indonesia	2	2	2	2
Copenhagen	Men	65-69 years	Iraq	25	25	27	29
Copenhagen	Men	65-69 years	Iran	21	22	18	17
Copenhagen	Men	65-69 years	Israel	20	23	23	22
Copenhagen	Men	65-69 years	Japan	9	9	10	12
Copenhagen	Men	65-69 years	Jordan	15	19	22	24
Copenhagen	Men	65-69 years	Kazakhstan	0	0	0	0
Copenhagen	Men	65-69 years	China	6	9	9	8
Copenhagen	Men	65-69 years	Kyrgyzstan	0	0	0	0
Copenhagen	Men	65-69 years	Kuwait	0	0	0	0
Copenhagen	Men	65-69 years	Laos	0	0	0	0
Copenhagen	Men	65-69 years	Lebanon	17	17	17	16
Copenhagen	Men	65-69 years	Macao	0	0	0	0
Copenhagen	Men	65-69 years	Malaysia	0	0	0	0
Copenhagen	Men	65-69 years	Maldives	0	0	0	0
Copenhagen	Men	65-69 years	Middle East not stated	6	5	6	7
Copenhagen	Men	65-69 years	Mongolia	0	0	0	0
Copenhagen	Men	65-69 years	Myanmar	1	1	1	1
Copenhagen	Men	65-69 years	Nepal	1	1	1	1
Copenhagen	Men	65-69 years	North Korea	0	0	0	0
Copenhagen	Men	65-69 years	Oman	0	0	0	0
Copenhagen	Men	65-69 years	Pakistan	131	133	136	137
Copenhagen	Men	65-69 years	West bank and Gaza	0	0	0	0
Copenhagen	Men	65-69 years	Qatar	0	0	0	0
Copenhagen	Men	65-69 years	Saudi Arabia	0	0	0	0
Copenhagen	Men	65-69 years	Sikkim	0	0	0	0
Copenhagen	Men	65-69 years	Singapore	2	2	2	2
Copenhagen	Men	65-69 years	Sri Lanka	2	2	2	2
Copenhagen	Men	65-69 years	South Korea	1	1	1	1
Copenhagen	Men	65-69 years	Syria	6	6	6	8
Copenhagen	Men	65-69 years	Tajikistan	0	0	0	0
Copenhagen	Men	65-69 years	Taiwan	1	1	1	1
Copenhagen	Men	65-69 years	Thailand	1	1	2	2
Copenhagen	Men	65-69 years	Trucial Oman	0	0	0	0
Copenhagen	Men	65-69 years	Turkmenistan	0	0	0	0
Copenhagen	Men	65-69 years	Uzbekistan	0	0	0	0
Copenhagen	Men	65-69 years	Vietnam	9	8	8	7
Copenhagen	Men	65-69 years	North Yemen	0	0	0	0
Copenhagen	Men	65-69 years	Yemen	5	6	5	4
Copenhagen	Men	65-69 years	Asia not stated	1	1	1	1
Copenhagen	Men	65-69 years	Australia	3	3	3	2
Copenhagen	Men	65-69 years	Cook Islands	0	0	0	0
Copenhagen	Men	65-69 years	Fiji	0	0	0	0
Copenhagen	Men	65-69 years	French territories in the Pacific	0	0	0	0
Copenhagen	Men	65-69 years	Kiribati	0	0	0	0
Copenhagen	Men	65-69 years	Marshall Islands	0	0	0	0
Copenhagen	Men	65-69 years	New Zealand	0	0	0	0
Copenhagen	Men	65-69 years	Papua New Guinea	0	0	0	0
Copenhagen	Men	65-69 years	Solomon Islands	0	0	0	0
Copenhagen	Men	65-69 years	Samoa	0	0	0	0
Copenhagen	Men	65-69 years	Tonga	0	0	0	0
Copenhagen	Men	65-69 years	Tuvalu	0	0	0	0
Copenhagen	Men	65-69 years	Vanuatu	0	0	0	0
Copenhagen	Men	65-69 years	East Timor	0	0	0	0
Copenhagen	Men	65-69 years	Pacific Islands	0	0	0	0
Copenhagen	Men	65-69 years	Stateless	3	3	3	3
Copenhagen	Men	65-69 years	Not stated	4	5	5	5
Copenhagen	Men	70-74 years	Total	4927	4979	5002	5052
Copenhagen	Men	70-74 years	Denmark	4316	4336	4335	4367
Copenhagen	Men	70-74 years	Albania	0	0	0	0
Copenhagen	Men	70-74 years	Andorra	0	0	0	0
Copenhagen	Men	70-74 years	Belgium	0	0	0	0
Copenhagen	Men	70-74 years	Bosnia and Herzegovina	18	19	22	23
Copenhagen	Men	70-74 years	Bulgaria	2	2	2	1
Copenhagen	Men	70-74 years	Cyprus	0	0	0	0
Copenhagen	Men	70-74 years	Estonia	0	0	0	0
Copenhagen	Men	70-74 years	Finland	14	13	13	14
Copenhagen	Men	70-74 years	France	6	6	6	7
Copenhagen	Men	70-74 years	Greece	11	9	9	10
Copenhagen	Men	70-74 years	Belarus	0	0	0	0
Copenhagen	Men	70-74 years	Ireland	0	0	0	0
Copenhagen	Men	70-74 years	Iceland	9	8	9	9
Copenhagen	Men	70-74 years	Italy	17	17	17	21
Copenhagen	Men	70-74 years	Yugoslavia	49	51	56	57
Copenhagen	Men	70-74 years	Yugoslavia, Federal Republic	1	1	1	1
Copenhagen	Men	70-74 years	Kosovo	0	0	0	0
Copenhagen	Men	70-74 years	Croatia	3	3	2	2
Copenhagen	Men	70-74 years	Latvia	0	0	0	0
Copenhagen	Men	70-74 years	Liechtenstein	0	0	0	0
Copenhagen	Men	70-74 years	Lithuania	1	1	1	1
Copenhagen	Men	70-74 years	Luxembourg	0	0	0	0
Copenhagen	Men	70-74 years	Republic of North Macedonia	8	8	7	9
Copenhagen	Men	70-74 years	Malta	0	0	0	0
Copenhagen	Men	70-74 years	Moldova	0	0	0	0
Copenhagen	Men	70-74 years	Monaco	0	0	0	0
Copenhagen	Men	70-74 years	Montenegro	0	0	0	0
Copenhagen	Men	70-74 years	Netherlands	6	6	7	7
Copenhagen	Men	70-74 years	Northern Ireland	0	0	0	0
Copenhagen	Men	70-74 years	Norway	27	24	25	22
Copenhagen	Men	70-74 years	Poland	25	27	29	29
Copenhagen	Men	70-74 years	Portugal	0	0	0	0
Copenhagen	Men	70-74 years	Romania	4	4	4	4
Copenhagen	Men	70-74 years	Russia	2	3	4	4
Copenhagen	Men	70-74 years	San Marino	0	0	0	0
Copenhagen	Men	70-74 years	Switzerland	4	4	3	4
Copenhagen	Men	70-74 years	Serbia	0	0	0	0
Copenhagen	Men	70-74 years	Serbia and Montenegro	0	0	0	0
Copenhagen	Men	70-74 years	Slovakia	0	0	0	0
Copenhagen	Men	70-74 years	Slovenia	1	1	1	1
Copenhagen	Men	70-74 years	Soviet Union	2	2	2	2
Copenhagen	Men	70-74 years	Spain	5	7	7	10
Copenhagen	Men	70-74 years	United Kingdom	16	16	22	21
Copenhagen	Men	70-74 years	Sweden	19	19	16	16
Copenhagen	Men	70-74 years	Czech Republic	0	0	0	0
Copenhagen	Men	70-74 years	Czechoslovakia	1	2	2	3
Copenhagen	Men	70-74 years	Turkey	47	50	52	50
Copenhagen	Men	70-74 years	GDR	0	0	0	0
Copenhagen	Men	70-74 years	Germany	28	31	33	32
Copenhagen	Men	70-74 years	Ukraine	2	2	2	2
Copenhagen	Men	70-74 years	Hungary	5	7	8	8
Copenhagen	Men	70-74 years	Vatican City State	0	0	0	0
Copenhagen	Men	70-74 years	Austria	2	2	3	3
Copenhagen	Men	70-74 years	Europe not stated	0	0	0	0
Copenhagen	Men	70-74 years	Algeria	6	5	5	6
Copenhagen	Men	70-74 years	Angola	0	0	0	0
Copenhagen	Men	70-74 years	Benin	0	0	0	0
Copenhagen	Men	70-74 years	Botswana	0	0	0	0
Copenhagen	Men	70-74 years	Burkina Faso	0	0	0	0
Copenhagen	Men	70-74 years	Burundi	0	0	0	0
Copenhagen	Men	70-74 years	Cameroon	1	1	1	1
Copenhagen	Men	70-74 years	Central African Republic	0	0	0	0
Copenhagen	Men	70-74 years	Comoros	0	0	0	0
Copenhagen	Men	70-74 years	Congo, Democratic Republic	0	0	0	0
Copenhagen	Men	70-74 years	Congo, Republic	0	0	0	0
Copenhagen	Men	70-74 years	Djibouti	0	0	0	0
Copenhagen	Men	70-74 years	Egypt	7	8	8	8
Copenhagen	Men	70-74 years	Ivory Coast	0	0	0	0
Copenhagen	Men	70-74 years	Eritrea	0	0	0	0
Copenhagen	Men	70-74 years	Ethiopia	1	1	1	1
Copenhagen	Men	70-74 years	Gabon	0	0	0	0
Copenhagen	Men	70-74 years	Gambia, The	0	0	0	1
Copenhagen	Men	70-74 years	Ghana	0	0	0	0
Copenhagen	Men	70-74 years	Guinea	1	1	1	1
Copenhagen	Men	70-74 years	Guinea-Bissau	0	0	0	0
Copenhagen	Men	70-74 years	Cape Verde	0	0	0	0
Copenhagen	Men	70-74 years	Kenya	0	0	0	0
Copenhagen	Men	70-74 years	Lesotho	0	0	0	0
Copenhagen	Men	70-74 years	Liberia	0	0	0	0
Copenhagen	Men	70-74 years	Libya	0	0	0	0
Copenhagen	Men	70-74 years	Madagascar	0	0	0	0
Copenhagen	Men	70-74 years	Malawi	0	0	0	0
Copenhagen	Men	70-74 years	Mali	0	0	0	0
Copenhagen	Men	70-74 years	Morocco	36	40	40	40
Copenhagen	Men	70-74 years	Mauritania	0	0	0	0
Copenhagen	Men	70-74 years	Mauritius	0	0	0	0
Copenhagen	Men	70-74 years	Mozambique	1	1	1	1
Copenhagen	Men	70-74 years	Namibia	0	0	0	0
Copenhagen	Men	70-74 years	Niger	0	0	0	0
Copenhagen	Men	70-74 years	Nigeria	0	0	0	0
Copenhagen	Men	70-74 years	Reunion	0	0	0	0
Copenhagen	Men	70-74 years	Rwanda	0	0	0	0
Copenhagen	Men	70-74 years	Sao Tome and Principe	0	0	0	0
Copenhagen	Men	70-74 years	Senegal	0	0	0	0
Copenhagen	Men	70-74 years	Seychelles	0	0	0	0
Copenhagen	Men	70-74 years	Sierra Leone	0	0	0	0
Copenhagen	Men	70-74 years	Somalia	8	10	10	12
Copenhagen	Men	70-74 years	Spanish territories in Africa	0	0	0	0
Copenhagen	Men	70-74 years	Saint Helena	0	0	0	0
Copenhagen	Men	70-74 years	Sudan	0	0	0	0
Copenhagen	Men	70-74 years	Eswantini	0	0	0	0
Copenhagen	Men	70-74 years	South Africa	2	2	2	2
Copenhagen	Men	70-74 years	South Sudan	0	0	0	0
Copenhagen	Men	70-74 years	Southwest Africa	0	0	0	0
Copenhagen	Men	70-74 years	Tanzania	3	4	4	4
Copenhagen	Men	70-74 years	Chad	0	0	0	0
Copenhagen	Men	70-74 years	Togo	0	0	0	0
Copenhagen	Men	70-74 years	Tunisia	4	4	4	4
Copenhagen	Men	70-74 years	Uganda	0	0	0	0
Copenhagen	Men	70-74 years	Zambia	0	0	0	0
Copenhagen	Men	70-74 years	Zimbabwe	1	1	1	1
Copenhagen	Men	70-74 years	Equatorial Guinea	0	0	0	0
Copenhagen	Men	70-74 years	Africa not stated	0	0	0	0
Copenhagen	Men	70-74 years	Canada	6	5	5	5
Copenhagen	Men	70-74 years	USA	18	20	20	18
Copenhagen	Men	70-74 years	North America not stated	0	0	0	0
Copenhagen	Men	70-74 years	Antigua and Barbuda	0	0	0	0
Copenhagen	Men	70-74 years	Argentina	4	5	5	5
Copenhagen	Men	70-74 years	Aruba	0	0	0	0
Copenhagen	Men	70-74 years	Bahamas	0	0	0	0
Copenhagen	Men	70-74 years	Barbados	1	1	1	1
Copenhagen	Men	70-74 years	Belize	0	0	0	0
Copenhagen	Men	70-74 years	Bermuda	0	0	0	0
Copenhagen	Men	70-74 years	Bolivia	1	1	1	1
Copenhagen	Men	70-74 years	Brazil	1	1	1	1
Copenhagen	Men	70-74 years	British West Indies	0	0	0	0
Copenhagen	Men	70-74 years	Chile	5	5	5	5
Copenhagen	Men	70-74 years	Colombia	2	2	2	2
Copenhagen	Men	70-74 years	Costa Rica	0	0	0	0
Copenhagen	Men	70-74 years	Cuba	0	0	0	0
Copenhagen	Men	70-74 years	Curacao	0	0	0	0
Copenhagen	Men	70-74 years	Dominica	0	0	0	0
Copenhagen	Men	70-74 years	Dominican Republic	0	0	0	0
Copenhagen	Men	70-74 years	Ecuador	0	0	0	0
Copenhagen	Men	70-74 years	El Salvador	0	0	0	0
Copenhagen	Men	70-74 years	Falkland Islands	0	0	0	0
Copenhagen	Men	70-74 years	French Guiana	0	0	0	0
Copenhagen	Men	70-74 years	French West Indies	0	0	0	0
Copenhagen	Men	70-74 years	Grenada	0	0	0	0
Copenhagen	Men	70-74 years	Guadeloupe	0	0	0	0
Copenhagen	Men	70-74 years	Guatemala	0	0	0	0
Copenhagen	Men	70-74 years	Guyana	0	0	0	0
Copenhagen	Men	70-74 years	Haiti	0	0	0	0
Copenhagen	Men	70-74 years	Netherlands Antilles	0	0	0	0
Copenhagen	Men	70-74 years	Honduras	0	0	0	0
Copenhagen	Men	70-74 years	Jamaica	0	0	0	0
Copenhagen	Men	70-74 years	Martinique	0	0	0	0
Copenhagen	Men	70-74 years	Mexico	0	0	0	0
Copenhagen	Men	70-74 years	Nauru	0	0	0	0
Copenhagen	Men	70-74 years	Nicaragua	0	0	0	0
Copenhagen	Men	70-74 years	Panama	0	0	0	0
Copenhagen	Men	70-74 years	Paraguay	0	0	0	0
Copenhagen	Men	70-74 years	Peru	1	1	1	1
Copenhagen	Men	70-74 years	Puerto Rico	0	0	0	0
Copenhagen	Men	70-74 years	Saint Kitts and Nevis	0	0	0	0
Copenhagen	Men	70-74 years	Saint Lucia	0	0	0	0
Copenhagen	Men	70-74 years	Saint Vincent and the Grenadines	0	0	0	0
Copenhagen	Men	70-74 years	Suriname	0	0	0	0
Copenhagen	Men	70-74 years	Trinidad and Tobago	0	0	0	0
Copenhagen	Men	70-74 years	Uruguay	1	1	1	1
Copenhagen	Men	70-74 years	Venezuela	0	0	0	0
Copenhagen	Men	70-74 years	West Indies	0	0	0	0
Copenhagen	Men	70-74 years	South and central America not stated	0	0	0	0
Copenhagen	Men	70-74 years	Abu Dhabi	0	0	0	0
Copenhagen	Men	70-74 years	Afghanistan	4	3	3	3
Copenhagen	Men	70-74 years	Armenia	0	0	0	0
Copenhagen	Men	70-74 years	Azerbaijan	0	0	0	0
Copenhagen	Men	70-74 years	Bahrain	0	0	0	0
Copenhagen	Men	70-74 years	Bangladesh	0	0	0	0
Copenhagen	Men	70-74 years	Bhutan	0	0	0	0
Copenhagen	Men	70-74 years	Brunei	0	0	0	0
Copenhagen	Men	70-74 years	Cambodia	0	0	0	0
Copenhagen	Men	70-74 years	Dubai	0	0	0	0
Copenhagen	Men	70-74 years	Philippines	7	7	7	10
Copenhagen	Men	70-74 years	United Arab Emirates	0	0	0	0
Copenhagen	Men	70-74 years	Georgia	0	0	0	0
Copenhagen	Men	70-74 years	Hong Kong	0	0	0	0
Copenhagen	Men	70-74 years	India	11	15	16	18
Copenhagen	Men	70-74 years	Indochina	0	0	0	0
Copenhagen	Men	70-74 years	Indonesia	0	0	1	1
Copenhagen	Men	70-74 years	Iraq	14	14	15	19
Copenhagen	Men	70-74 years	Iran	19	19	20	20
Copenhagen	Men	70-74 years	Israel	8	7	8	9
Copenhagen	Men	70-74 years	Japan	2	1	0	0
Copenhagen	Men	70-74 years	Jordan	3	3	3	3
Copenhagen	Men	70-74 years	Kazakhstan	0	0	0	0
Copenhagen	Men	70-74 years	China	12	12	11	7
